DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.26-10.52.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.898618ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_125, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Paper2D/TutorialAssets/Paper2DSprite_TutorialIcon.uasset, FlushAsyncLoading=0.007376ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.103254ms, TagPackageExports=0.047792ms, BeginCacheForCookedPlatformData=0.032157ms, SerializeImports=0.048973ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003539ms, SerializeSummary=0.006787ms, SerializeNames=0.017110ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.007376ms, SortExportsNonSeekfree=0.003539ms, SortExportsSeekfreeConstructor=0.007968ms, SortExportsSeekfreeInner=0.138950ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.005014ms, SerializeImportMap=0.002358ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010032ms, SerializeExports=0.051331ms, SerializeBulkData=0.008557ms, AsyncWrite=0.055756ms, UnaccountedTime=0.120074ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_169, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8F68DA7846EE5B1FF2DDDC9433F817A__9FDFF1F38E2A447698C25ADA8828C9B7E78C264B, StartTime=2015.11.26-10.52.47, HierarchicalDDC, Duration=0.008851ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionIdC0BFD1B4443EC2BDDF82BF94CBD30BBB_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8F68DA7846EE5B1FF2DDDC9433F817A__9FDFF1F38E2A447698C25ADA8828C9B7E78C264B, StartTime=2015.11.26-10.52.47, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=0.121843ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_126, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/icon_ShowSkeletalMeshes_40x.uasset, FlushAsyncLoading=0.005901ms, FlushStreamingFunc=0.002656ms, BlockTillAllRequestsFinished=0.002064ms, ResetLoadersForSaveUnMarkAllObjects=0.064906ms, TagPackageExports=0.048380ms, BeginCacheForCookedPlatformData=0.032451ms, SerializeImports=0.047203ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003539ms, SerializeSummary=0.005901ms, SerializeNames=0.016522ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.007082ms, SortExportsNonSeekfree=0.003245ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.140131ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.004720ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009734ms, SerializeExports=0.044547ms, SerializeBulkData=0.007670ms, AsyncWrite=0.052810ms, UnaccountedTime=0.109449ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_170, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D07216FC40952418CFE0E28778D79B2__89B7DC46CA82953BBE8057421208BB96E5C619A9, StartTime=2015.11.26-10.52.47, HierarchicalDDC, Duration=0.010621ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId17D8EA7344207B5FE7AB80917FAE1B52_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D07216FC40952418CFE0E28778D79B2__89B7DC46CA82953BBE8057421208BB96E5C619A9, StartTime=2015.11.26-10.52.47, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=0.205331ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_127, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Landscape/TutorialAssets/Landscape.uasset, FlushAsyncLoading=0.006784ms, FlushStreamingFunc=0.003837ms, BlockTillAllRequestsFinished=0.003833ms, ResetLoadersForSaveUnMarkAllObjects=0.064019ms, TagPackageExports=0.053398ms, BeginCacheForCookedPlatformData=0.033334ms, SerializeImports=0.048678ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003539ms, SerializeSummary=0.006787ms, SerializeNames=0.017110ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.007376ms, SortExportsNonSeekfree=0.003539ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.279382ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.005309ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.001773ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009734ms, SerializeExports=0.048678ms, SerializeBulkData=0.008259ms, AsyncWrite=0.051923ms, UnaccountedTime=0.120074ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_171, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_0334AFB24D2E5AA9081F9BAFF9F95EE__ED95787AC12E31E95E769FBE5E7BFB4D77C53CB8, StartTime=2015.11.26-10.52.47, HierarchicalDDC, Duration=0.010915ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionIdC0BFD1B4443EC2BDDF82BF94CBD30BBB_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_0334AFB24D2E5AA9081F9BAFF9F95EE__ED95787AC12E31E95E769FBE5E7BFB4D77C53CB8, StartTime=2015.11.26-10.52.47, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=0.133939ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_128, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Foliage/TutorialAssets/Foliage.uasset, FlushAsyncLoading=0.006195ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002947ms, ResetLoadersForSaveUnMarkAllObjects=0.065200ms, TagPackageExports=0.048380ms, BeginCacheForCookedPlatformData=0.032455ms, SerializeImports=0.048380ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003539ms, SerializeSummary=0.007376ms, SerializeNames=0.017703ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.007965ms, SortExportsNonSeekfree=0.003837ms, SortExportsSeekfreeConstructor=0.008259ms, SortExportsSeekfreeInner=0.143379ms, SortExportsSeekfree=0.002947ms, BuildDependencyMap=0.005607ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002358ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010327ms, SerializeExports=0.046022ms, SerializeBulkData=0.007670ms, AsyncWrite=0.053104ms, UnaccountedTime=0.121545ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_129, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/StaticMeshEditorTutorial.uasset, FlushAsyncLoading=0.008259ms, FlushStreamingFunc=0.004720ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.071097ms, TagPackageExports=0.241913ms, BeginCacheForCookedPlatformData=0.005901ms, SerializeImports=0.279084ms, GatherLocalizableTextData=0.003837ms, MarkNames=0.004720ms, SerializeSummary=0.008553ms, SerializeNames=0.074934ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.018291ms, SortExportsNonSeekfree=0.005603ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.361986ms, SortExportsSeekfree=0.004128ms, BuildDependencyMap=0.008263ms, SerializeImportMap=0.003837ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010621ms, SerializeExports=0.314489ms, SerializeBulkData=0.010323ms, AsyncWrite=0.066377ms, UnaccountedTime=0.066377ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_130, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMeshes/Cube.uasset, FlushAsyncLoading=0.007082ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.094108ms, TagPackageExports=0.051335ms, BeginCacheForCookedPlatformData=0.004131ms, SerializeImports=0.060771ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.004426ms, SerializeSummary=0.006195ms, SerializeNames=0.030980ms, SerializeGatherableTextData=0.001471ms, BuildExportMap=0.015933ms, SortExportsNonSeekfree=0.007082ms, SortExportsSeekfreeConstructor=0.007078ms, SortExportsSeekfreeInner=0.626024ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.006493ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001475ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012390ms, SerializeExports=0.061069ms, SerializeBulkData=0.009146ms, AsyncWrite=0.054281ms, UnaccountedTime=0.059593ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_131, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/BlueprintEditorTutorial.uasset, FlushAsyncLoading=0.006489ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.067264ms, TagPackageExports=0.132166ms, BeginCacheForCookedPlatformData=0.005312ms, SerializeImports=0.084963ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.006489ms, SerializeSummary=0.007082ms, SerializeNames=0.042185ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.024192ms, SortExportsNonSeekfree=0.005603ms, SortExportsSeekfreeConstructor=0.007376ms, SortExportsSeekfreeInner=0.333957ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.006784ms, SerializeImportMap=0.003543ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010327ms, SerializeExports=0.096764ms, SerializeBulkData=0.010028ms, AsyncWrite=0.059005ms, UnaccountedTime=0.065789ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_132, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/BlueprintMacroLibrariesEditorOverview.uasset, FlushAsyncLoading=0.007670ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.073753ms, TagPackageExports=0.143968ms, BeginCacheForCookedPlatformData=0.005018ms, SerializeImports=0.116825ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.005901ms, SerializeSummary=0.008263ms, SerializeNames=0.065491ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.023603ms, SortExportsNonSeekfree=0.006489ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.348710ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.008259ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002362ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010915ms, SerializeExports=0.110041ms, SerializeBulkData=0.008848ms, AsyncWrite=0.072278ms, UnaccountedTime=0.081129ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_172, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8A9D9D2A48FA9339997AE79343CFD87__6E53AEB85A1CEED333B46798B5D732E0DB5F7973, StartTime=2015.11.26-10.52.47, HierarchicalDDC, Duration=0.009146ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId0C19820B4BF98B75F79826B615EA8947_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8A9D9D2A48FA9339997AE79343CFD87__6E53AEB85A1CEED333B46798B5D732E0DB5F7973, StartTime=2015.11.26-10.52.47, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.235718ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_133, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/BlueprintMacroLibrary_64x.uasset, FlushAsyncLoading=0.007082ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.073753ms, TagPackageExports=0.052810ms, BeginCacheForCookedPlatformData=0.034515ms, SerializeImports=0.049859ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003539ms, SerializeSummary=0.007082ms, SerializeNames=0.017993ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.007376ms, SortExportsNonSeekfree=0.003837ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.153702ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.005312ms, SerializeImportMap=0.002358ms, SerializeExportMap=0.002068ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010915ms, SerializeExports=0.048380ms, SerializeBulkData=0.008263ms, AsyncWrite=0.062246ms, UnaccountedTime=0.167273ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_134, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/Tutorial_BP_MacroLib.uasset, FlushAsyncLoading=0.006489ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.080246ms, TagPackageExports=2.581388ms, BeginCacheForCookedPlatformData=0.008259ms, SerializeImports=0.027731ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.005014ms, SerializeSummary=0.009146ms, SerializeNames=0.014458ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.019174ms, SortExportsNonSeekfree=0.009444ms, SortExportsSeekfreeConstructor=0.008848ms, SortExportsSeekfreeInner=0.209168ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.007968ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012390ms, SerializeExports=0.011213ms, SerializeBulkData=0.007376ms, AsyncWrite=0.061955ms, UnaccountedTime=0.087619ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_135, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/BlueprintInterfacesEditorOverview.uasset, FlushAsyncLoading=0.009146ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.073753ms, TagPackageExports=0.151049ms, BeginCacheForCookedPlatformData=0.005014ms, SerializeImports=0.120364ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.005312ms, SerializeSummary=0.007082ms, SerializeNames=0.064015ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.022423ms, SortExportsNonSeekfree=0.006195ms, SortExportsSeekfreeConstructor=0.007376ms, SortExportsSeekfreeInner=0.341333ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.006489ms, SerializeImportMap=0.003539ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009734ms, SerializeExports=0.120662ms, SerializeBulkData=0.007965ms, AsyncWrite=0.057232ms, UnaccountedTime=0.063431ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_173, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4957CBA74161F467DABFBE98D2CA62A__E14509477DFD3EB2EB2DB6FA164EBF60B21B7043, StartTime=2015.11.26-10.52.47, HierarchicalDDC, Duration=0.008851ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId80640CA248685C59D3F1A6B80CBDB801_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4957CBA74161F467DABFBE98D2CA62A__E14509477DFD3EB2EB2DB6FA164EBF60B21B7043, StartTime=2015.11.26-10.52.47, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.195891ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_136, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/BlueprintInterface_64x.uasset, FlushAsyncLoading=0.005897ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.066970ms, TagPackageExports=0.047795ms, BeginCacheForCookedPlatformData=0.033040ms, SerializeImports=0.047497ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003539ms, SerializeSummary=0.006195ms, SerializeNames=0.016522ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.006493ms, SortExportsNonSeekfree=0.003539ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.146326ms, SortExportsSeekfree=0.003248ms, BuildDependencyMap=0.004720ms, SerializeImportMap=0.002358ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010327ms, SerializeExports=0.048090ms, SerializeBulkData=0.007965ms, AsyncWrite=0.057526ms, UnaccountedTime=0.115942ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_137, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/Tutorial_BP_Interface.uasset, FlushAsyncLoading=0.007376ms, FlushStreamingFunc=0.002947ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.069626ms, TagPackageExports=0.232473ms, BeginCacheForCookedPlatformData=0.005901ms, SerializeImports=0.025962ms, GatherLocalizableTextData=0.002358ms, MarkNames=0.005312ms, SerializeSummary=0.007670ms, SerializeNames=0.017699ms, SerializeGatherableTextData=0.002656ms, BuildExportMap=0.024486ms, SortExportsNonSeekfree=0.007082ms, SortExportsSeekfreeConstructor=0.008259ms, SortExportsSeekfreeInner=0.112697ms, SortExportsSeekfree=0.003245ms, BuildDependencyMap=0.007376ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002358ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010327ms, SerializeExports=0.011209ms, SerializeBulkData=0.007082ms, AsyncWrite=0.055756ms, UnaccountedTime=0.064902ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_138, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/LevelBlueprintEditorOverview.uasset, FlushAsyncLoading=0.008851ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.072576ms, TagPackageExports=0.143968ms, BeginCacheForCookedPlatformData=0.005309ms, SerializeImports=0.109449ms, GatherLocalizableTextData=0.003248ms, MarkNames=0.005603ms, SerializeSummary=0.008263ms, SerializeNames=0.062838ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.024486ms, SortExportsNonSeekfree=0.005901ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.377323ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.007965ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011209ms, SerializeExports=0.104729ms, SerializeBulkData=0.008851ms, AsyncWrite=0.060774ms, UnaccountedTime=0.068441ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_139, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/DestructibleMeshEditorTutorial.uasset, FlushAsyncLoading=0.007670ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.064608ms, TagPackageExports=0.317436ms, BeginCacheForCookedPlatformData=0.005603ms, SerializeImports=0.395026ms, GatherLocalizableTextData=0.003543ms, MarkNames=0.004720ms, SerializeSummary=0.008259ms, SerializeNames=0.077885ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.018291ms, SortExportsNonSeekfree=0.005607ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.415381ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.007082ms, SerializeImportMap=0.003837ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002362ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010032ms, SerializeExports=0.451963ms, SerializeBulkData=0.010028ms, AsyncWrite=0.069033ms, UnaccountedTime=0.065789ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
