DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.17-19.23.34, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.874426ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_55, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Voice.uasset, FlushAsyncLoading=0.004422ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002068ms, ResetLoadersForSaveUnMarkAllObjects=0.056937ms, TagPackageExports=0.009146ms, BeginCacheForCookedPlatformData=0.002656ms, SerializeImports=0.013273ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003539ms, SerializeSummary=0.005607ms, SerializeNames=0.013866ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009146ms, SortExportsNonSeekfree=0.003245ms, SortExportsSeekfreeConstructor=0.007082ms, SortExportsSeekfreeInner=0.031862ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.004720ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.001770ms, SerializeDependencyMap=0.001773ms, SerializeStringAssetReferenceMap=0.001475ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009146ms, SerializeExports=0.007078ms, SerializeBulkData=0.006489ms, AsyncWrite=0.053104ms, UnaccountedTime=0.054874ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_56, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMeshes/Cylinder.uasset, FlushAsyncLoading=0.005312ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.063427ms, TagPackageExports=0.051335ms, BeginCacheForCookedPlatformData=0.003833ms, SerializeImports=0.058416ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.005309ms, SerializeSummary=0.006787ms, SerializeNames=0.021830ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.015635ms, SortExportsNonSeekfree=0.007376ms, SortExportsSeekfreeConstructor=0.007376ms, SortExportsSeekfreeInner=0.932839ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.009146ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011507ms, SerializeExports=0.066672ms, SerializeBulkData=0.010032ms, AsyncWrite=0.060186ms, UnaccountedTime=0.089094ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_57, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultMaterial.uasset, FlushAsyncLoading=0.006195ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.158127ms, TagPackageExports=1.334060ms, BeginCacheForCookedPlatformData=0.009738ms, SerializeImports=1.532603ms, GatherLocalizableTextData=0.004724ms, MarkNames=0.013273ms, SerializeSummary=0.009738ms, SerializeNames=0.131279ms, SerializeGatherableTextData=0.002950ms, BuildExportMap=0.134822ms, SortExportsNonSeekfree=0.429250ms, SortExportsSeekfreeConstructor=0.009734ms, SortExportsSeekfreeInner=2.150368ms, SortExportsSeekfree=0.005901ms, BuildDependencyMap=0.026550ms, SerializeImportMap=0.006195ms, SerializeExportMap=0.009146ms, SerializeDependencyMap=0.004720ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.026848ms, SerializeExports=3.334854ms, SerializeBulkData=0.016522ms, AsyncWrite=0.579115ms, UnaccountedTime=0.105321ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_58, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineTireTypes/DefaultTireType.uasset, FlushAsyncLoading=0.007965ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.074934ms, TagPackageExports=0.008259ms, BeginCacheForCookedPlatformData=0.002362ms, SerializeImports=0.014160ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003833ms, SerializeSummary=0.007968ms, SerializeNames=0.010621ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009734ms, SortExportsNonSeekfree=0.003539ms, SortExportsSeekfreeConstructor=0.009738ms, SortExportsSeekfreeInner=0.022124ms, SortExportsSeekfree=0.002362ms, BuildDependencyMap=0.006195ms, SerializeImportMap=0.002064ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010028ms, SerializeExports=0.006199ms, SerializeBulkData=0.006489ms, AsyncWrite=0.057232ms, UnaccountedTime=0.100307ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_153, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_09053A42486F57C671A2B9B0F6272__7081BA232D94CF58FB5C793F5EA542CA762D0E8E, StartTime=2015.11.17-19.23.41, HierarchicalDDC, Duration=0.017703ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdD4F0C1F043394CD19C88C793F6D73D94_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_09053A42486F57C671A2B9B0F6272__7081BA232D94CF58FB5C793F5EA542CA762D0E8E, StartTime=2015.11.17-19.23.41, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=1.793988ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_59, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/AICON-Red.uasset, FlushAsyncLoading=0.007670ms, FlushStreamingFunc=0.005014ms, BlockTillAllRequestsFinished=0.003837ms, ResetLoadersForSaveUnMarkAllObjects=0.097059ms, TagPackageExports=0.082605ms, BeginCacheForCookedPlatformData=0.056937ms, SerializeImports=0.079360ms, GatherLocalizableTextData=0.006195ms, MarkNames=0.006195ms, SerializeSummary=0.010915ms, SerializeNames=0.019766ms, SerializeGatherableTextData=0.004131ms, BuildExportMap=0.013571ms, SortExportsNonSeekfree=0.006784ms, SortExportsSeekfreeConstructor=0.013866ms, SortExportsSeekfreeInner=0.254009ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.008851ms, SerializeImportMap=0.005014ms, SerializeExportMap=0.003837ms, SerializeDependencyMap=0.003837ms, SerializeStringAssetReferenceMap=0.002950ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015341ms, SerializeExports=0.075523ms, SerializeBulkData=0.013277ms, AsyncWrite=0.084374ms, UnaccountedTime=0.170518ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_154, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B07BB94C4024838454154883B7876__59CB28ED8FB21C25306FDB3AEC6027252B011A56, StartTime=2015.11.17-19.23.41, HierarchicalDDC, Duration=0.008553ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionId1F7D909A43E8F29E0379E3B1B5C75A82_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B07BB94C4024838454154883B7876__59CB28ED8FB21C25306FDB3AEC6027252B011A56, StartTime=2015.11.17-19.23.41, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=2.990868ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_60, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/AICON-Green.uasset, FlushAsyncLoading=0.005309ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.069033ms, TagPackageExports=0.055462ms, BeginCacheForCookedPlatformData=0.033632ms, SerializeImports=0.049271ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003245ms, SerializeSummary=0.008259ms, SerializeNames=0.011802ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.008259ms, SortExportsNonSeekfree=0.003543ms, SortExportsSeekfreeConstructor=0.009146ms, SortExportsSeekfreeInner=0.144850ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.005901ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010915ms, SerializeExports=0.045728ms, SerializeBulkData=0.007965ms, AsyncWrite=0.058707ms, UnaccountedTime=0.115056ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_61, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/LevelEditorAttract.uasset, FlushAsyncLoading=0.007376ms, FlushStreamingFunc=0.004422ms, BlockTillAllRequestsFinished=0.004131ms, ResetLoadersForSaveUnMarkAllObjects=0.094112ms, TagPackageExports=0.105616ms, BeginCacheForCookedPlatformData=0.006195ms, SerializeImports=0.045139ms, GatherLocalizableTextData=0.005309ms, MarkNames=0.007082ms, SerializeSummary=0.009440ms, SerializeNames=0.051923ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.018880ms, SortExportsNonSeekfree=0.005607ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.215065ms, SortExportsSeekfree=0.003543ms, BuildDependencyMap=0.007376ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010915ms, SerializeExports=0.027731ms, SerializeBulkData=0.007965ms, AsyncWrite=0.058711ms, UnaccountedTime=0.114761ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_62, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/LevelEditorOverview.uasset, FlushAsyncLoading=0.007968ms, FlushStreamingFunc=0.004720ms, BlockTillAllRequestsFinished=0.004128ms, ResetLoadersForSaveUnMarkAllObjects=0.088800ms, TagPackageExports=0.283509ms, BeginCacheForCookedPlatformData=0.007670ms, SerializeImports=0.311539ms, GatherLocalizableTextData=0.006195ms, MarkNames=0.010028ms, SerializeSummary=0.013277ms, SerializeNames=0.127446ms, SerializeGatherableTextData=0.005014ms, BuildExportMap=0.038650ms, SortExportsNonSeekfree=0.012096ms, SortExportsSeekfreeConstructor=0.012685ms, SortExportsSeekfreeInner=0.635758ms, SortExportsSeekfree=0.005901ms, BuildDependencyMap=0.011802ms, SerializeImportMap=0.006493ms, SerializeExportMap=0.003833ms, SerializeDependencyMap=0.003248ms, SerializeStringAssetReferenceMap=0.002947ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015639ms, SerializeExports=0.353724ms, SerializeBulkData=0.014748ms, AsyncWrite=0.096470ms, UnaccountedTime=0.092633ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_155, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2140CA5B4637C285519D6D91BA9973B__42CF69DB21C149F8C8271914F4141A7EA80E9870, StartTime=2015.11.17-19.23.41, HierarchicalDDC, Duration=0.009444ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdFDCD332B411A5021F507BFBA0351BFB5_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2140CA5B4637C285519D6D91BA9973B__42CF69DB21C149F8C8271914F4141A7EA80E9870, StartTime=2015.11.17-19.23.41, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=0.187926ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_63, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/TutorialAssets/icon_tab_Levels_40x.uasset, FlushAsyncLoading=0.006195ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.076998ms, TagPackageExports=0.048380ms, BeginCacheForCookedPlatformData=0.036288ms, SerializeImports=0.053104ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003833ms, SerializeSummary=0.007670ms, SerializeNames=0.018880ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.008263ms, SortExportsNonSeekfree=0.003833ms, SortExportsSeekfreeConstructor=0.009444ms, SortExportsSeekfreeInner=0.156652ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.005901ms, SerializeImportMap=0.002358ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010621ms, SerializeExports=0.046611ms, SerializeBulkData=0.008263ms, AsyncWrite=0.055760ms, UnaccountedTime=0.178188ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_64, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Installation/InstallingVisualStudioTutorial.uasset, FlushAsyncLoading=0.007082ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.002362ms, ResetLoadersForSaveUnMarkAllObjects=0.068739ms, TagPackageExports=0.093814ms, BeginCacheForCookedPlatformData=0.005312ms, SerializeImports=0.038054ms, GatherLocalizableTextData=0.003543ms, MarkNames=0.004720ms, SerializeSummary=0.007376ms, SerializeNames=0.032745ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.018291ms, SortExportsNonSeekfree=0.005901ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.217721ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.007376ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010915ms, SerializeExports=0.023011ms, SerializeBulkData=0.007965ms, AsyncWrite=0.053987ms, UnaccountedTime=0.072278ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_65, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/ContentIntroCurve.uasset, FlushAsyncLoading=0.007082ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.072572ms, TagPackageExports=0.010028ms, BeginCacheForCookedPlatformData=0.003245ms, SerializeImports=0.015933ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003539ms, SerializeSummary=0.007670ms, SerializeNames=0.012979ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.007965ms, SortExportsNonSeekfree=0.003833ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=0.522766ms, SortExportsSeekfree=0.008557ms, BuildDependencyMap=0.009734ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.004128ms, SerializeDependencyMap=0.003245ms, SerializeStringAssetReferenceMap=0.003539ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019472ms, SerializeExports=0.016816ms, SerializeBulkData=0.012096ms, AsyncWrite=0.087325ms, UnaccountedTime=0.100601ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_66, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/MaskedUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.009146ms, FlushStreamingFunc=0.005607ms, BlockTillAllRequestsFinished=0.004426ms, ResetLoadersForSaveUnMarkAllObjects=0.125676ms, TagPackageExports=0.023305ms, BeginCacheForCookedPlatformData=0.005607ms, SerializeImports=0.035994ms, GatherLocalizableTextData=0.005309ms, MarkNames=0.008259ms, SerializeSummary=0.012390ms, SerializeNames=0.048973ms, SerializeGatherableTextData=0.003543ms, BuildExportMap=0.018585ms, SortExportsNonSeekfree=0.006784ms, SortExportsSeekfreeConstructor=0.012983ms, SortExportsSeekfreeInner=0.568789ms, SortExportsSeekfree=0.005901ms, BuildDependencyMap=0.010032ms, SerializeImportMap=0.005014ms, SerializeExportMap=0.003837ms, SerializeDependencyMap=0.003833ms, SerializeStringAssetReferenceMap=0.003248ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018585ms, SerializeExports=0.020649ms, SerializeBulkData=0.011802ms, AsyncWrite=0.078473ms, UnaccountedTime=0.101484ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_67, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultSpriteMaterial.uasset, FlushAsyncLoading=0.006195ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.099421ms, TagPackageExports=0.171404ms, BeginCacheForCookedPlatformData=0.006493ms, SerializeImports=0.205331ms, GatherLocalizableTextData=0.004128ms, MarkNames=0.005607ms, SerializeSummary=0.008557ms, SerializeNames=0.064902ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.029504ms, SortExportsNonSeekfree=0.035990ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.656411ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.010028ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015929ms, SerializeExports=0.246927ms, SerializeBulkData=0.010032ms, AsyncWrite=0.079062ms, UnaccountedTime=0.079066ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_68, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySpriteTexture.uasset, FlushAsyncLoading=0.006199ms, FlushStreamingFunc=0.002947ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.064906ms, TagPackageExports=0.007670ms, BeginCacheForCookedPlatformData=0.002362ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_156, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.11.17-19.23.41, HierarchicalDDC, Duration=0.009146ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionId1F7D909A43E8F29E0379E3B1B5C75A82_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.11.17-19.23.41, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.734296ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_69, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/PlaceholderTextures/DummySpriteTexture.uasset, FlushAsyncLoading=0.007965ms, FlushStreamingFunc=0.004720ms, BlockTillAllRequestsFinished=0.004131ms, ResetLoadersForSaveUnMarkAllObjects=0.109449ms, TagPackageExports=0.064019ms, BeginCacheForCookedPlatformData=0.034221ms, SerializeImports=0.051629ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003245ms, SerializeSummary=0.008851ms, SerializeNames=0.012979ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.008557ms, SortExportsNonSeekfree=0.004131ms, SortExportsSeekfreeConstructor=0.009734ms, SortExportsSeekfreeInner=0.163734ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.007078ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012390ms, SerializeExports=0.047497ms, SerializeBulkData=0.020355ms, AsyncWrite=0.066083ms, UnaccountedTime=0.132166ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdD4F0C1F043394CD19C88C793F6D73D94_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__61F5CC0CCE5D9CD95B83AA1CB53B0B5FE41AC847, StartTime=2015.11.17-19.23.41, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.555515ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_70, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/OpaqueUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.009440ms, FlushStreamingFunc=0.004720ms, BlockTillAllRequestsFinished=0.004128ms, ResetLoadersForSaveUnMarkAllObjects=0.105914ms, TagPackageExports=0.139248ms, BeginCacheForCookedPlatformData=0.006195ms, SerializeImports=0.167277ms, GatherLocalizableTextData=0.005014ms, MarkNames=0.007082ms, SerializeSummary=0.012685ms, SerializeNames=0.054576ms, SerializeGatherableTextData=0.003543ms, BuildExportMap=0.016522ms, SortExportsNonSeekfree=0.005603ms, SortExportsSeekfreeConstructor=0.012096ms, SortExportsSeekfreeInner=0.611272ms, SortExportsSeekfree=0.006489ms, BuildDependencyMap=0.010621ms, SerializeImportMap=0.004720ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002947ms, SerializeStringAssetReferenceMap=0.002950ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020359ms, SerializeExports=0.225097ms, SerializeBulkData=0.013571ms, AsyncWrite=0.103254ms, UnaccountedTime=0.129219ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_71, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultPaperTerrainMaterial.uasset, FlushAsyncLoading=0.011209ms, FlushStreamingFunc=0.004720ms, BlockTillAllRequestsFinished=0.004131ms, ResetLoadersForSaveUnMarkAllObjects=0.096470ms, TagPackageExports=0.018589ms, BeginCacheForCookedPlatformData=0.004128ms, SerializeImports=0.030093ms, GatherLocalizableTextData=0.004720ms, MarkNames=0.007082ms, SerializeSummary=0.011209ms, SerializeNames=0.029795ms, SerializeGatherableTextData=0.002950ms, BuildExportMap=0.015933ms, SortExportsNonSeekfree=0.005901ms, SortExportsSeekfreeConstructor=0.011798ms, SortExportsSeekfreeInner=0.323635ms, SortExportsSeekfree=0.005603ms, BuildDependencyMap=0.009146ms, SerializeImportMap=0.004720ms, SerializeExportMap=0.003543ms, SerializeDependencyMap=0.003539ms, SerializeStringAssetReferenceMap=0.003248ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015929ms, SerializeExports=0.018585ms, SerializeBulkData=0.012390ms, AsyncWrite=0.076111ms, UnaccountedTime=0.089686ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
